Date,Open,High,Low,Close,Volume
2025-06-28,374.66,376.51,371.09,374.66,28946078
2025-06-29,380.51,382.24,375.88,380.51,95387017
2025-06-30,370.89,371.32,367.78,370.89,51353234
2025-07-01,370.0,370.13,366.77,370.0,32533507
2025-07-02,364.6,368.62,360.82,364.6,72201102
2025-07-03,358.56,359.78,358.51,358.56,35549434
2025-07-04,357.84,363.98,354.29,357.84,22555738
2025-07-05,349.76,351.56,348.58,349.76,71440863
2025-07-06,356.08,356.19,355.96,356.08,85588527
2025-07-07,340.87,341.13,336.95,340.87,96676346
2025-07-08,346.85,349.49,345.06,346.85,10200666
2025-07-09,351.35,353.46,347.91,351.35,25655638
2025-07-10,366.01,367.88,365.53,366.01,57600627
2025-07-11,379.88,380.39,374.45,379.88,87483364
2025-07-12,371.03,378.34,369.46,371.03,40601688
2025-07-13,372.78,376.06,363.68,372.78,28372760
2025-07-14,361.49,368.09,361.18,361.49,17824463
2025-07-15,359.01,363.57,358.63,359.01,51866861
2025-07-16,350.99,351.24,346.15,350.99,17487590
2025-07-17,343.21,345.11,339.36,343.21,57924918
2025-07-18,336.35,336.79,335.84,336.35,24951843
2025-07-19,321.07,327.38,319.4,321.07,16162869
2025-07-20,324.93,329.33,323.64,324.93,78298039
2025-07-21,318.36,323.1,317.68,318.36,68085941
2025-07-22,320.53,321.77,316.71,320.53,86839332
2025-07-23,326.23,330.62,320.27,326.23,65292297
2025-07-24,325.12,332.02,320.57,325.12,83687769
2025-07-25,327.4,327.44,325.29,327.4,46653571
2025-07-26,323.39,325.12,321.38,323.39,78574218
2025-07-27,330.9,334.67,329.12,330.9,40718998
2025-07-28,336.07,337.74,335.54,336.07,14180566
2025-07-29,335.38,336.84,333.98,335.38,13923609
2025-07-30,326.77,328.25,322.96,326.77,96719058
2025-07-31,328.19,329.46,325.95,328.19,25811160
2025-08-01,332.29,333.54,330.74,332.29,24937376
2025-08-02,329.12,336.34,324.42,329.12,55470655
2025-08-03,327.81,331.81,326.97,327.81,89861034
2025-08-04,328.9,333.17,326.02,328.9,38797455
2025-08-05,336.76,337.71,335.76,336.76,35942408
2025-08-06,343.85,345.38,343.75,343.85,91955743
2025-08-07,346.89,353.19,344.7,346.89,15111044
2025-08-08,331.94,333.44,331.05,331.94,34674295
2025-08-09,327.98,332.87,325.51,327.98,32005138
2025-08-10,340.26,343.43,337.63,340.26,70909603
2025-08-11,342.47,342.78,341.81,342.47,76837190
2025-08-12,343.87,345.24,336.31,343.87,49193871
2025-08-13,351.31,358.43,349.12,351.31,30395510
2025-08-14,338.46,339.41,336.61,338.46,43012049
2025-08-15,348.07,353.7,342.73,348.07,28328214
2025-08-16,352.41,357.25,348.25,352.41,53258558
2025-08-17,355.97,357.59,355.79,355.97,91476376
2025-08-18,345.71,346.56,342.8,345.71,62282725
2025-08-19,341.2,342.62,339.79,341.2,47927526
2025-08-20,340.73,341.82,339.55,340.73,47137237
2025-08-21,341.24,341.79,338.0,341.24,83963161
2025-08-22,346.35,352.32,342.78,346.35,34189388
2025-08-23,356.06,358.39,352.68,356.06,73783291
2025-08-24,351.97,352.47,348.65,351.97,39820602
2025-08-25,359.44,362.97,357.16,359.44,83133777
2025-08-26,363.21,363.51,360.95,363.21,32518253
2025-08-27,363.79,368.54,362.54,363.79,73328492
2025-08-28,364.93,368.11,357.93,364.93,30207407
2025-08-29,369.09,372.33,367.51,369.09,33237477
2025-08-30,369.73,375.81,368.66,369.73,33893840
2025-08-31,376.65,380.55,373.85,376.65,26117734
2025-09-01,387.68,396.94,386.07,387.68,89509720
2025-09-02,380.67,389.14,380.04,380.67,65449368
2025-09-03,384.27,385.52,382.58,384.27,77320333
2025-09-04,388.83,389.1,387.14,388.83,66497805
2025-09-05,395.86,398.27,393.77,395.86,30225060
2025-09-06,395.1,396.0,393.65,395.1,49203750
2025-09-07,386.1,388.24,381.3,386.1,17253103
2025-09-08,388.5,391.43,382.65,388.5,96419602
2025-09-09,386.83,388.02,384.39,386.83,66983892
2025-09-10,389.89,393.74,387.83,389.89,38132845
2025-09-11,388.07,392.68,387.86,388.07,98678183
2025-09-12,387.69,394.6,387.15,387.69,25637217
2025-09-13,388.98,394.26,386.68,388.98,81754805
2025-09-14,391.47,392.22,384.35,391.47,87302257
2025-09-15,396.4,398.07,395.81,396.4,90044492
2025-09-16,399.44,402.99,394.62,399.44,73664925
2025-09-17,392.47,393.53,392.11,392.47,72443554
2025-09-18,380.89,384.13,376.33,380.89,42181856
2025-09-19,378.18,381.11,377.15,378.18,42418144
2025-09-20,377.59,383.95,374.48,377.59,28436299
2025-09-21,365.13,372.72,360.46,365.13,30040300
2025-09-22,371.78,375.72,365.18,371.78,76695334
2025-09-23,380.13,382.8,378.03,380.13,33073692
2025-09-24,383.39,383.48,378.24,383.39,92913162
2025-09-25,369.73,372.0,365.35,369.73,47489725
2025-09-26,362.12,362.62,359.34,362.12,88173120
2025-09-27,370.31,373.05,368.95,370.31,59031426
2025-09-28,383.76,385.15,381.89,383.76,74946954
2025-09-29,386.84,388.55,379.05,386.84,85698650
2025-09-30,382.61,383.52,381.86,382.61,50297179
2025-10-01,390.54,395.64,389.82,390.54,15066437
2025-10-02,387.33,390.44,385.59,387.33,15153178
2025-10-03,385.48,385.68,383.64,385.48,85553534
2025-10-04,388.98,393.24,385.22,388.98,84404926
2025-10-05,388.5,390.34,386.94,388.5,43437893
2025-10-06,391.02,392.56,388.98,391.02,63518691
2025-10-07,390.09,392.69,389.37,390.09,97521404
2025-10-08,397.25,402.45,395.52,397.25,83784429
2025-10-09,398.44,405.07,395.66,398.44,83342696
2025-10-10,407.43,408.36,402.91,407.43,74481686
2025-10-11,406.82,411.7,399.9,406.82,27504707
2025-10-12,413.16,420.99,407.87,413.16,30642155
2025-10-13,406.71,408.99,402.48,406.71,13276676
2025-10-14,390.86,391.69,389.26,390.86,50689428
2025-10-15,396.11,401.81,392.27,396.11,74868206
2025-10-16,395.48,400.1,393.65,395.48,24904548
2025-10-17,378.46,382.45,374.59,378.46,79033333
2025-10-18,381.88,381.93,380.45,381.88,41698954
2025-10-19,380.95,391.43,378.86,380.95,23989274
2025-10-20,369.85,378.39,365.51,369.85,80877054
2025-10-21,374.78,376.87,372.64,374.78,19728416
2025-10-22,376.47,377.84,375.5,376.47,81579796
2025-10-23,381.43,381.57,376.72,381.43,25250487
2025-10-24,371.03,373.04,368.77,371.03,66881660
2025-10-25,365.24,368.14,361.02,365.24,67081890
2025-10-26,366.86,373.31,365.79,366.86,63301686
2025-10-27,375.97,377.76,374.23,375.97,19625427
2025-10-28,383.41,384.31,380.24,383.41,68301846
2025-10-29,381.47,385.85,380.08,381.47,70452315
2025-10-30,395.1,399.03,393.59,395.1,96994196
2025-10-31,384.97,386.28,381.35,384.97,95840673
2025-11-01,382.28,382.57,381.68,382.28,14672251
2025-11-02,381.97,382.77,381.9,381.97,68666780
2025-11-03,389.79,390.83,385.08,389.79,70468288
2025-11-04,397.34,400.92,395.99,397.34,17613851
2025-11-05,400.77,405.03,400.61,400.77,35179905
2025-11-06,403.67,403.78,403.63,403.67,68335645
2025-11-07,388.98,392.98,386.49,388.98,44008761
2025-11-08,401.45,401.86,398.25,401.45,56685470
2025-11-09,402.07,403.45,395.22,402.07,47477830
2025-11-10,399.8,401.3,394.76,399.8,88437214
2025-11-11,387.98,388.57,384.62,387.98,10025704
2025-11-12,384.32,385.18,383.81,384.32,81981094
2025-11-13,395.46,397.85,391.53,395.46,33464181
2025-11-14,393.46,401.2,391.85,393.46,76533128
2025-11-15,385.06,386.34,381.51,385.06,87107209
2025-11-16,389.96,391.23,384.39,389.96,17484891
2025-11-17,379.8,384.22,376.63,379.8,72698485
2025-11-18,368.92,373.11,366.43,368.92,94407986
2025-11-19,364.28,367.51,363.58,364.28,21369013
2025-11-20,364.72,367.38,357.27,364.72,61216214
2025-11-21,351.22,354.55,348.92,351.22,13750939
2025-11-22,365.86,369.03,362.53,365.86,85185894
2025-11-23,363.24,365.87,360.28,363.24,29908137
2025-11-24,369.55,369.73,368.43,369.55,67077020
2025-11-25,366.08,366.23,361.64,366.08,25086804
2025-11-26,364.19,364.43,362.86,364.19,72243208
2025-11-27,380.63,386.13,379.04,380.63,85039909
2025-11-28,379.9,385.27,375.98,379.9,74302133
2025-11-29,384.53,385.38,383.03,384.53,21632013
2025-11-30,383.78,386.73,383.2,383.78,93150647
2025-12-01,391.26,397.02,384.88,391.26,28344425
2025-12-02,385.97,386.58,384.89,385.97,49563547
2025-12-03,390.82,391.69,382.26,390.82,50726000
2025-12-04,379.06,384.11,375.37,379.06,84255665
2025-12-05,384.29,387.51,383.64,384.29,24271318
2025-12-06,388.46,390.29,380.66,388.46,51899431
2025-12-07,386.89,391.69,385.39,386.89,94532453
2025-12-08,384.94,388.47,379.95,384.94,88450795
2025-12-09,386.69,389.11,385.74,386.69,31362060
2025-12-10,380.09,380.49,374.58,380.09,35691492
2025-12-11,372.67,376.32,371.92,372.67,48851822
2025-12-12,360.23,361.29,355.21,360.23,52434451
2025-12-13,360.98,363.74,360.84,360.98,84235645
2025-12-14,363.84,369.54,360.36,363.84,43177777
2025-12-15,364.46,368.2,357.32,364.46,73620360
2025-12-16,368.12,374.42,365.99,368.12,50239231
2025-12-17,362.74,364.79,361.94,362.74,76143711
2025-12-18,358.79,363.18,357.65,358.79,11153809
2025-12-19,355.78,359.1,354.09,355.78,56554405
2025-12-20,368.13,370.97,362.39,368.13,27277596
2025-12-21,367.04,370.22,363.46,367.04,57910998
2025-12-22,367.58,370.51,363.05,367.58,27945462
2025-12-23,360.14,362.65,358.14,360.14,40982669
2025-12-24,347.78,348.65,344.24,347.78,62375908
2025-12-25,353.49,353.72,352.95,353.49,34121918
2025-12-26,353.66,360.04,353.2,353.66,80792519
2025-12-27,347.06,348.76,345.08,347.06,39508412
2025-12-28,342.36,344.33,337.79,342.36,51687604
2025-12-29,339.67,343.77,339.61,339.67,21776153
2025-12-30,350.7,352.82,346.4,350.7,70772552
2025-12-31,351.21,352.14,345.57,351.21,52079862
2026-01-01,351.33,358.39,349.15,351.33,27283130
2026-01-02,356.43,363.74,355.76,356.43,62630697
2026-01-03,356.98,360.55,356.24,356.98,76493919
2026-01-04,360.4,364.11,358.71,360.4,88158664
2026-01-05,364.97,370.35,363.7,364.97,32963269
2026-01-06,369.97,370.53,368.24,369.97,88751024
2026-01-07,364.56,366.71,363.83,364.56,90041481
2026-01-08,375.29,380.07,373.21,375.29,77759990
2026-01-09,359.66,364.15,352.89,359.66,56969738
2026-01-10,360.6,361.39,357.24,360.6,93542796
2026-01-11,356.67,358.08,350.66,356.67,34012571
2026-01-12,347.01,355.27,346.13,347.01,20931244
