Date,Open,High,Low,Close,Volume
2025-07-04,492.71,495.29,490.66,492.71,81554914
2025-07-05,488.54,489.12,485.3,488.54,11928398
2025-07-06,481.17,487.39,471.47,481.17,55680411
2025-07-07,485.72,489.52,483.2,485.72,57493620
2025-07-08,505.5,509.73,502.42,505.5,99443354
2025-07-09,509.36,517.62,509.28,509.36,10591697
2025-07-10,513.91,519.07,498.45,513.91,18308272
2025-07-11,503.54,505.22,503.07,503.54,50007047
2025-07-12,534.07,534.36,531.45,534.07,84425400
2025-07-13,555.88,557.33,555.12,555.88,16064694
2025-07-14,573.39,574.42,571.95,573.39,72346904
2025-07-15,559.19,566.94,554.86,559.19,66363401
2025-07-16,568.02,575.49,563.38,568.02,66224132
2025-07-17,558.96,565.51,552.76,558.96,33949103
2025-07-18,543.24,547.3,533.35,543.24,42409095
2025-07-19,541.24,544.12,536.2,541.24,43333391
2025-07-20,540.69,543.45,528.67,540.69,88388797
2025-07-21,532.67,537.95,528.37,532.67,94662777
2025-07-22,558.92,562.24,554.1,558.92,87384906
2025-07-23,558.21,560.15,556.83,558.21,99001010
2025-07-24,560.87,565.02,559.43,560.87,76198486
2025-07-25,554.09,554.61,552.06,554.09,12882187
2025-07-26,546.12,550.35,542.93,546.12,30038437
2025-07-27,548.17,549.99,546.71,548.17,45520698
2025-07-28,542.21,544.92,528.25,542.21,72927265
2025-07-29,554.51,561.11,547.29,554.51,49661444
2025-07-30,549.41,553.24,545.86,549.41,25030343
2025-07-31,533.71,538.82,531.7,533.71,45804669
2025-08-01,538.91,542.18,537.1,538.91,81164251
2025-08-02,546.12,548.52,544.35,546.12,31748835
2025-08-03,558.07,561.24,557.05,558.07,89531656
2025-08-04,554.31,560.95,553.99,554.31,33538915
2025-08-05,546.22,547.21,539.92,546.22,37275417
2025-08-06,544.78,558.72,530.79,544.78,87905386
2025-08-07,539.57,549.39,538.78,539.57,22309824
2025-08-08,541.69,543.53,541.27,541.69,68803686
2025-08-09,543.06,545.8,538.69,543.06,37342891
2025-08-10,571.88,578.04,570.91,571.88,98405263
2025-08-11,576.28,578.98,567.19,576.28,37118550
2025-08-12,571.24,573.29,570.11,571.24,13307901
2025-08-13,551.6,555.72,550.11,551.6,23403251
2025-08-14,549.92,552.85,549.82,549.92,71215982
2025-08-15,535.83,546.79,527.54,535.83,27319575
2025-08-16,545.77,549.79,539.83,545.77,47139548
2025-08-17,553.71,560.4,548.94,553.71,11362709
2025-08-18,542.12,544.64,541.08,542.12,79160921
2025-08-19,559.6,566.28,557.37,559.6,30352952
2025-08-20,550.22,550.52,547.15,550.22,35223438
2025-08-21,553.96,555.07,552.51,553.96,64461886
2025-08-22,539.92,543.5,537.69,539.92,66023666
2025-08-23,552.34,554.09,551.8,552.34,65711406
2025-08-24,553.67,558.4,547.46,553.67,93124444
2025-08-25,537.69,543.64,530.77,537.69,85438365
2025-08-26,546.95,560.43,546.43,546.95,98696328
2025-08-27,542.04,545.5,540.16,542.04,10549142
2025-08-28,530.06,530.21,521.55,530.06,16131102
2025-08-29,541.11,542.23,529.9,541.11,14453646
2025-08-30,540.94,543.15,534.43,540.94,20325974
2025-08-31,534.43,538.48,532.28,534.43,67563714
2025-09-01,533.21,542.04,525.38,533.21,76846569
2025-09-02,533.77,541.98,531.17,533.77,42048174
2025-09-03,534.04,534.11,527.55,534.04,29116600
2025-09-04,543.75,557.14,538.75,543.75,86538499
2025-09-05,536.74,537.02,527.83,536.74,57501741
2025-09-06,515.23,517.17,509.53,515.23,46548242
2025-09-07,517.13,531.92,512.44,517.13,46469747
2025-09-08,486.5,493.78,481.02,486.5,27309671
2025-09-09,490.81,492.18,488.75,490.81,34917275
2025-09-10,484.2,484.98,482.61,484.2,32725642
2025-09-11,491.06,496.3,483.32,491.06,77389764
2025-09-12,478.58,480.96,471.14,478.58,99199187
2025-09-13,481.62,481.84,473.1,481.62,88942833
2025-09-14,480.55,492.92,477.85,480.55,60341256
2025-09-15,485.97,492.36,483.31,485.97,27713087
2025-09-16,488.96,489.13,483.72,488.96,30965760
2025-09-17,504.63,509.28,500.45,504.63,99350422
2025-09-18,515.51,515.6,515.07,515.51,62780615
2025-09-19,509.78,517.16,508.18,509.78,62919205
2025-09-20,532.71,535.72,529.79,532.71,74785409
2025-09-21,524.59,525.51,524.34,524.59,51682485
2025-09-22,543.56,544.77,538.77,543.56,39544983
2025-09-23,559.44,561.37,550.99,559.44,50060043
2025-09-24,553.44,561.12,552.0,553.44,60352975
2025-09-25,542.67,545.95,541.83,542.67,41246019
2025-09-26,542.68,551.45,536.57,542.68,28562504
2025-09-27,532.49,535.21,530.31,532.49,18963599
2025-09-28,539.74,543.89,532.85,539.74,33477870
2025-09-29,554.73,560.95,548.34,554.73,17682802
2025-09-30,582.27,583.85,577.5,582.27,78426191
2025-10-01,579.34,583.36,572.36,579.34,23306990
2025-10-02,586.51,595.07,581.81,586.51,83809089
2025-10-03,595.83,600.28,580.16,595.83,16910283
2025-10-04,593.09,594.08,587.24,593.09,97551110
2025-10-05,573.0,578.39,570.4,573.0,28248079
2025-10-06,585.5,588.41,583.95,585.5,40336861
2025-10-07,551.45,557.44,551.17,551.45,88541026
2025-10-08,556.29,568.79,555.14,556.29,24341019
2025-10-09,567.72,570.51,566.69,567.72,34893969
2025-10-10,561.26,565.14,559.54,561.26,91490372
2025-10-11,566.36,576.55,561.85,566.36,72553477
2025-10-12,556.17,568.13,556.07,556.17,58980897
2025-10-13,559.36,565.68,558.85,559.36,32497341
2025-10-14,555.0,558.92,554.45,555.0,40462703
2025-10-15,554.21,557.52,547.81,554.21,68920025
2025-10-16,553.62,558.96,547.48,553.62,24779985
2025-10-17,562.14,569.26,552.34,562.14,81331257
2025-10-18,551.63,552.16,545.05,551.63,16867785
2025-10-19,552.21,558.39,549.11,552.21,50684240
2025-10-20,544.0,546.65,535.48,544.0,97442939
2025-10-21,540.71,546.99,539.4,540.71,53564550
2025-10-22,542.82,545.62,534.2,542.82,31506026
2025-10-23,554.65,567.16,553.14,554.65,43794162
2025-10-24,551.27,551.72,547.82,551.27,76082263
2025-10-25,561.78,564.45,554.33,561.78,86413491
2025-10-26,581.74,594.84,577.95,581.74,77464871
2025-10-27,587.78,593.22,585.99,587.78,28628762
2025-10-28,595.09,602.38,588.67,595.09,22700060
2025-10-29,608.89,617.36,603.92,608.89,78256813
2025-10-30,621.49,634.15,620.23,621.49,85264585
2025-10-31,626.56,629.55,617.7,626.56,16386337
2025-11-01,623.57,624.49,611.66,623.57,80740102
2025-11-02,636.01,646.35,635.83,636.01,90932288
2025-11-03,628.93,632.45,622.24,628.93,98880034
2025-11-04,631.96,643.38,629.41,631.96,57721875
2025-11-05,640.27,645.09,635.28,640.27,17685792
2025-11-06,671.58,678.1,669.7,671.58,13627371
2025-11-07,662.8,662.91,661.07,662.8,83013790
2025-11-08,689.02,696.37,686.12,689.02,64599875
2025-11-09,692.72,702.86,686.92,692.72,89545501
2025-11-10,720.9,736.04,705.92,720.9,85964832
2025-11-11,708.88,715.57,706.25,708.88,15893692
2025-11-12,732.93,735.46,732.69,732.93,89487304
2025-11-13,730.48,732.12,723.83,730.48,40674535
2025-11-14,735.02,742.05,728.99,735.02,74724328
2025-11-15,719.05,722.82,717.45,719.05,28252979
2025-11-16,729.09,732.87,724.75,729.09,79014304
2025-11-17,732.8,738.09,723.28,732.8,27469873
2025-11-18,733.25,741.4,730.98,733.25,64262494
2025-11-19,738.01,742.61,726.85,738.01,84508676
2025-11-20,723.85,731.53,720.64,723.85,62024459
2025-11-21,732.65,736.65,728.61,732.65,83485192
2025-11-22,754.28,771.14,744.12,754.28,54496904
2025-11-23,752.38,762.75,741.3,752.38,66383916
2025-11-24,755.22,766.02,743.99,755.22,87143201
2025-11-25,732.44,740.31,719.02,732.44,90998154
2025-11-26,705.17,712.68,702.14,705.17,62699912
2025-11-27,695.1,708.72,689.44,695.1,86336113
2025-11-28,709.29,711.44,700.46,709.29,42096790
2025-11-29,724.25,737.76,712.87,724.25,60164087
2025-11-30,742.9,755.95,741.73,742.9,87836227
2025-12-01,737.99,748.29,733.04,737.99,40730544
2025-12-02,746.84,761.09,739.63,746.84,18417719
2025-12-03,746.2,752.84,735.47,746.2,35268964
2025-12-04,734.72,746.09,730.14,734.72,78487893
2025-12-05,749.6,751.44,741.29,749.6,55115824
2025-12-06,742.88,751.1,741.24,742.88,22901059
2025-12-07,735.22,738.29,720.79,735.22,85931167
2025-12-08,691.38,699.29,685.96,691.38,56606432
2025-12-09,700.33,704.4,697.75,700.33,80851106
2025-12-10,678.42,686.99,669.92,678.42,91221237
2025-12-11,642.81,643.48,640.5,642.81,53788211
2025-12-12,646.26,653.79,640.57,646.26,75119379
2025-12-13,662.03,662.36,657.45,662.03,54746659
2025-12-14,681.42,685.86,678.48,681.42,16312191
2025-12-15,677.81,681.55,670.14,677.81,89390515
2025-12-16,670.57,674.93,661.36,670.57,47326326
2025-12-17,678.22,684.62,672.3,678.22,28983337
2025-12-18,692.37,705.32,670.35,692.37,56247583
2025-12-19,683.85,687.09,683.42,683.85,93788243
2025-12-20,686.19,688.98,684.8,686.19,45148241
2025-12-21,683.83,684.79,683.71,683.83,79877186
2025-12-22,674.58,675.11,673.8,674.58,33151535
2025-12-23,692.7,693.76,692.09,692.7,61705967
2025-12-24,663.24,665.17,658.7,663.24,85736852
2025-12-25,666.72,676.6,663.72,666.72,21729292
2025-12-26,660.76,670.06,650.92,660.76,47971347
2025-12-27,674.09,676.84,672.33,674.09,42673835
2025-12-28,668.54,678.98,659.1,668.54,68654342
2025-12-29,677.05,679.5,672.32,677.05,65959772
2025-12-30,660.47,669.95,658.81,660.47,11115271
2025-12-31,660.59,664.35,651.39,660.59,81084794
2026-01-01,667.23,671.47,661.98,667.23,17638082
2026-01-02,672.48,674.73,662.78,672.48,50551135
2026-01-03,678.22,680.04,668.07,678.22,25239161
2026-01-04,672.89,684.27,669.42,672.89,61873511
2026-01-05,649.52,660.25,641.39,649.52,31065739
2026-01-06,670.87,671.52,667.61,670.87,32636514
2026-01-07,654.91,655.29,651.03,654.91,73280921
2026-01-08,659.9,668.79,644.66,659.9,72720047
2026-01-09,670.41,674.38,669.21,670.41,93100777
2026-01-10,671.47,681.03,669.43,671.47,18284846
2026-01-11,663.7,665.14,663.7,663.7,45944031
2026-01-12,675.42,683.03,666.96,675.42,52728514
