Date,Open,High,Low,Close,Volume
2025-06-30,220.72,224.26,220.3,220.72,40306379
2025-07-01,212.57,214.33,210.63,212.57,29899681
2025-07-02,205.45,205.99,204.8,205.45,88689654
2025-07-03,209.89,210.19,204.73,209.89,80202560
2025-07-04,206.71,209.87,205.79,206.71,78026106
2025-07-05,205.36,207.44,203.28,205.36,34195476
2025-07-06,200.54,200.88,199.73,200.54,32969107
2025-07-07,201.77,204.46,200.35,201.77,50716132
2025-07-08,200.17,201.37,198.35,200.17,68604351
2025-07-09,199.4,200.12,197.98,199.4,16101112
2025-07-10,203.91,205.8,201.22,203.91,57074815
2025-07-11,207.44,208.15,205.85,207.44,46360920
2025-07-12,207.21,210.81,206.43,207.21,39888437
2025-07-13,205.51,207.86,205.3,205.51,79585533
2025-07-14,208.04,209.54,205.98,208.04,88900128
2025-07-15,206.94,208.98,206.82,206.94,93980783
2025-07-16,210.48,211.19,209.74,210.48,28073127
2025-07-17,215.72,221.56,213.23,215.72,59809440
2025-07-18,218.12,219.04,215.85,218.12,52368719
2025-07-19,211.61,213.42,209.68,211.61,32213866
2025-07-20,210.96,212.61,207.94,210.96,41235138
2025-07-21,209.69,210.76,208.33,209.69,42845813
2025-07-22,205.17,205.34,202.86,205.17,15514162
2025-07-23,203.41,206.82,202.76,203.41,97119636
2025-07-24,196.3,197.77,193.6,196.3,43688080
2025-07-25,193.95,195.35,191.25,193.95,84727277
2025-07-26,197.89,200.3,195.32,197.89,22641342
2025-07-27,195.44,196.83,193.47,195.44,82045504
2025-07-28,197.27,201.13,196.18,197.27,36623017
2025-07-29,195.7,198.56,195.6,195.7,68377872
2025-07-30,189.57,191.2,185.7,189.57,28605677
2025-07-31,188.62,191.32,186.95,188.62,30572448
2025-08-01,190.47,191.26,190.19,190.47,32151035
2025-08-02,188.57,190.12,188.36,188.57,29146130
2025-08-03,189.84,191.79,185.58,189.84,86226228
2025-08-04,189.36,190.99,189.34,189.36,90850712
2025-08-05,183.82,184.52,182.86,183.82,67422514
2025-08-06,180.24,180.56,177.81,180.24,89598519
2025-08-07,178.53,178.59,176.42,178.53,90411173
2025-08-08,181.86,185.03,179.74,181.86,28662913
2025-08-09,183.64,185.98,182.85,183.64,49809562
2025-08-10,189.43,189.54,188.18,189.43,44012245
2025-08-11,182.7,183.1,180.45,182.7,52103048
2025-08-12,183.24,186.81,181.68,183.24,80120082
2025-08-13,187.86,189.5,187.44,187.86,37145580
2025-08-14,188.41,191.14,185.01,188.41,85605404
2025-08-15,188.5,189.38,186.01,188.5,23396370
2025-08-16,187.3,187.59,182.23,187.3,82774994
2025-08-17,182.99,184.65,179.46,182.99,57967165
2025-08-18,191.33,192.35,191.03,191.33,61202847
2025-08-19,194.61,195.5,194.15,194.61,81730990
2025-08-20,192.42,192.61,187.41,192.42,61571453
2025-08-21,199.01,199.15,195.98,199.01,15072277
2025-08-22,196.51,197.72,196.32,196.51,92727242
2025-08-23,197.27,201.13,195.64,197.27,57971078
2025-08-24,200.68,201.79,200.22,200.68,17361605
2025-08-25,196.81,197.8,194.75,196.81,56313636
2025-08-26,197.32,199.52,196.51,197.32,81359518
2025-08-27,196.31,197.78,193.42,196.31,98951805
2025-08-28,201.32,202.45,198.43,201.32,46872084
2025-08-29,201.64,203.6,200.9,201.64,33044950
2025-08-30,200.73,201.08,198.63,200.73,16848505
2025-08-31,202.49,202.78,199.07,202.49,37860096
2025-09-01,205.84,207.78,205.18,205.84,48072742
2025-09-02,204.77,206.78,203.58,204.77,42990738
2025-09-03,205.17,206.9,204.32,205.17,28133602
2025-09-04,208.11,210.08,205.25,208.11,72957401
2025-09-05,215.22,215.27,212.41,215.22,94637212
2025-09-06,209.18,210.27,206.2,209.18,54909873
2025-09-07,210.66,211.83,210.33,210.66,53602909
2025-09-08,205.27,206.47,203.63,205.27,93262079
2025-09-09,208.26,210.01,205.52,208.26,94646126
2025-09-10,205.2,207.33,204.46,205.2,72202307
2025-09-11,204.97,206.09,204.05,204.97,26804809
2025-09-12,210.29,210.33,210.02,210.29,76885550
2025-09-13,210.2,214.37,209.64,210.2,32330655
2025-09-14,214.71,216.13,214.05,214.71,80004636
2025-09-15,207.07,207.48,205.19,207.07,98660568
2025-09-16,207.75,209.11,206.39,207.75,16902762
2025-09-17,205.35,207.79,202.45,205.35,15426760
2025-09-18,201.28,202.41,199.84,201.28,40142989
2025-09-19,197.95,198.88,195.54,197.95,11264215
2025-09-20,201.76,201.93,199.47,201.76,40003201
2025-09-21,203.55,204.96,202.87,203.55,78773177
2025-09-22,209.81,210.58,208.11,209.81,26664836
2025-09-23,210.25,211.22,208.47,210.25,70856194
2025-09-24,203.92,207.67,201.27,203.92,99961759
2025-09-25,201.23,202.1,201.08,201.23,14116110
2025-09-26,190.5,192.22,189.82,190.5,25864563
2025-09-27,189.6,192.25,188.51,189.6,21289843
2025-09-28,193.08,194.36,191.34,193.08,28154199
2025-09-29,193.23,193.53,190.5,193.23,20877163
2025-09-30,192.27,196.18,191.73,192.27,42479449
2025-10-01,189.24,189.61,187.37,189.24,16879669
2025-10-02,185.91,187.45,184.96,185.91,54800899
2025-10-03,187.17,187.36,186.71,187.17,60895764
2025-10-04,188.71,188.91,188.0,188.71,39048420
2025-10-05,183.83,186.97,182.46,183.83,40019478
2025-10-06,189.28,190.58,186.67,189.28,93411804
2025-10-07,191.9,192.87,190.97,191.9,68400598
2025-10-08,194.97,197.73,194.35,194.97,28460155
2025-10-09,192.3,195.14,190.9,192.3,55494852
2025-10-10,194.75,194.87,192.61,194.75,57052566
2025-10-11,197.19,200.7,197.0,197.19,52326066
2025-10-12,199.11,202.04,198.55,199.11,95320254
2025-10-13,200.62,205.28,198.71,200.62,77564774
2025-10-14,203.08,204.54,201.16,203.08,13019698
2025-10-15,208.34,209.7,208.08,208.34,27481497
2025-10-16,208.2,209.07,204.85,208.2,62534288
2025-10-17,206.7,209.45,206.66,206.7,53371153
2025-10-18,202.82,203.19,202.77,202.82,50131884
2025-10-19,203.17,205.84,203.02,203.17,40953974
2025-10-20,204.58,206.33,204.1,204.58,72087288
2025-10-21,207.48,211.45,205.7,207.48,22188916
2025-10-22,207.4,209.26,205.98,207.4,82061655
2025-10-23,204.47,206.64,203.28,204.47,64487687
2025-10-24,207.32,209.08,202.97,207.32,69361616
2025-10-25,207.44,208.65,205.52,207.44,12168795
2025-10-26,210.08,213.26,209.75,210.08,64217527
2025-10-27,204.23,205.32,204.13,204.23,29793559
2025-10-28,205.32,205.92,202.97,205.32,48164478
2025-10-29,215.59,217.85,214.6,215.59,93672215
2025-10-30,224.06,224.57,221.89,224.06,78793473
2025-10-31,225.78,230.65,224.28,225.78,79452770
2025-11-01,226.17,226.59,223.18,226.17,29434989
2025-11-02,225.21,226.51,223.42,225.21,21657808
2025-11-03,220.15,221.55,219.47,220.15,31762325
2025-11-04,215.55,217.47,214.16,215.55,64410443
2025-11-05,217.24,220.82,215.09,217.24,31339968
2025-11-06,215.76,219.73,212.53,215.76,92239069
2025-11-07,210.94,212.95,206.13,210.94,24346952
2025-11-08,213.04,214.56,211.93,213.04,74325845
2025-11-09,208.84,209.32,208.57,208.84,87373582
2025-11-10,205.84,206.72,205.54,205.84,98058575
2025-11-11,209.35,213.93,209.26,209.35,29249909
2025-11-12,201.44,203.09,201.43,201.44,17621826
2025-11-13,209.13,212.47,208.28,209.13,11200424
2025-11-14,205.84,206.18,200.96,205.84,32079304
2025-11-15,208.19,210.51,204.73,208.19,95876487
2025-11-16,206.84,207.03,203.83,206.84,26206413
2025-11-17,203.8,204.76,202.0,203.8,68936932
2025-11-18,201.44,201.9,201.01,201.44,90429188
2025-11-19,201.37,205.28,200.98,201.37,65095630
2025-11-20,206.9,207.4,205.99,206.9,60454041
2025-11-21,209.82,209.97,206.08,209.82,54688654
2025-11-22,213.26,215.46,213.06,213.26,92338332
2025-11-23,217.78,217.85,217.76,217.78,69888340
2025-11-24,210.8,211.69,210.57,210.8,84075518
2025-11-25,217.87,218.15,216.92,217.87,34163035
2025-11-26,214.01,215.15,213.56,214.01,30390432
2025-11-27,213.24,220.22,212.87,213.24,85292951
2025-11-28,217.76,218.64,216.99,217.76,15092176
2025-11-29,224.59,225.45,223.89,224.59,18021445
2025-11-30,222.26,224.49,220.74,222.26,33017517
2025-12-01,224.68,226.51,222.26,224.68,85418560
2025-12-02,233.04,236.15,230.81,233.04,28062734
2025-12-03,242.33,245.11,242.2,242.33,79788511
2025-12-04,238.15,239.54,237.75,238.15,14845034
2025-12-05,243.23,244.59,241.35,243.23,30305451
2025-12-06,241.54,244.82,240.85,241.54,78946407
2025-12-07,237.82,244.85,235.78,237.82,32802077
2025-12-08,231.18,231.59,229.68,231.18,80229393
2025-12-09,224.0,224.67,223.08,224.0,74795136
2025-12-10,220.94,221.26,220.36,220.94,67160539
2025-12-11,219.14,219.78,215.8,219.14,14843278
2025-12-12,215.22,216.27,212.36,215.22,90862885
2025-12-13,212.41,215.68,209.46,212.41,97949741
2025-12-14,216.84,219.88,215.16,216.84,19074313
2025-12-15,215.34,216.41,215.03,215.34,82782348
2025-12-16,216.41,219.35,215.31,216.41,68467144
2025-12-17,215.92,216.08,214.84,215.92,95573492
2025-12-18,218.42,218.64,214.46,218.42,97412041
2025-12-19,224.41,225.81,219.87,224.41,15054190
2025-12-20,222.9,224.36,222.12,222.9,53953540
2025-12-21,220.47,220.51,218.07,220.47,85999365
2025-12-22,225.91,228.35,224.34,225.91,88242927
2025-12-23,230.95,234.4,227.3,230.95,63396143
2025-12-24,239.86,240.37,236.82,239.86,66718137
2025-12-25,240.6,241.04,238.27,240.6,12109200
2025-12-26,239.55,240.51,239.44,239.55,73667333
2025-12-27,245.64,246.66,245.63,245.64,78491307
2025-12-28,243.44,244.21,238.53,243.44,65325539
2025-12-29,253.26,254.45,250.46,253.26,64078616
2025-12-30,253.79,255.75,250.21,253.79,59176912
2025-12-31,252.8,253.97,250.26,252.8,58292779
2026-01-01,246.85,247.5,244.03,246.85,28387343
2026-01-02,249.64,250.86,248.04,249.64,19495757
2026-01-03,245.05,246.82,242.16,245.05,29570678
2026-01-04,249.81,250.19,247.95,249.81,56427993
2026-01-05,250.6,253.55,250.46,250.6,23005674
2026-01-06,253.64,257.29,252.56,253.64,53899292
2026-01-07,251.08,252.87,247.2,251.08,85878812
2026-01-08,254.18,256.47,253.98,254.18,44234851
2026-01-09,256.45,257.09,252.42,256.45,34435529
2026-01-10,259.77,261.44,259.28,259.77,13492430
2026-01-11,254.89,257.57,254.51,254.89,57870088
2026-01-12,252.66,255.99,250.38,252.66,47341355
