Date,Open,High,Low,Close,Volume
2025-08-14,170.72,170.86,168.55,170.72,57000161
2025-08-15,168.84,169.22,166.19,168.84,69596964
2025-08-16,167.37,168.67,166.14,167.37,88167781
2025-08-17,167.66,169.12,167.0,167.66,25110090
2025-08-18,163.53,169.35,163.09,163.53,73585401
2025-08-19,161.67,163.2,160.91,161.67,10093104
2025-08-20,163.71,164.54,163.48,163.71,12618968
2025-08-21,166.11,166.71,164.82,166.11,43752190
2025-08-22,170.62,170.81,170.6,170.62,71414412
2025-08-23,165.68,167.61,164.09,165.68,40965309
2025-08-24,168.06,168.11,167.35,168.06,32475249
2025-08-25,171.37,171.98,170.85,171.37,46679414
2025-08-26,172.35,173.79,171.06,172.35,88303640
2025-08-27,169.56,170.01,167.54,169.56,26847899
2025-08-28,170.5,170.63,169.99,170.5,52509661
2025-08-29,176.58,182.07,173.78,176.58,44439698
2025-08-30,173.9,174.1,172.82,173.9,73603547
2025-08-31,175.36,178.0,172.95,175.36,24736440
2025-09-01,173.1,174.08,171.98,173.1,36011903
2025-09-02,170.15,172.36,168.72,170.15,83003851
2025-09-03,171.18,171.56,170.27,171.18,55831893
2025-09-04,170.78,174.23,168.98,170.78,93556935
2025-09-05,175.02,176.01,171.45,175.02,59546022
2025-09-06,177.89,180.11,173.33,177.89,70086424
2025-09-07,176.8,178.29,171.94,176.8,11513602
2025-09-08,177.86,178.14,176.31,177.86,26899363
2025-09-09,178.0,178.85,175.49,178.0,26143095
2025-09-10,177.75,184.66,176.55,177.75,19343072
2025-09-11,180.37,180.81,177.36,180.37,58903253
2025-09-12,183.55,183.81,181.03,183.55,22258615
2025-09-13,181.23,181.83,180.6,181.23,94131183
2025-09-14,180.82,181.86,180.18,180.82,51713999
2025-09-15,186.25,187.2,185.82,186.25,27010099
2025-09-16,187.78,188.85,184.59,187.78,75050195
2025-09-17,192.37,192.61,191.51,192.37,13562389
2025-09-18,191.46,195.2,191.34,191.46,99649818
2025-09-19,194.56,195.06,194.02,194.56,14616980
2025-09-20,188.47,189.27,187.82,188.47,27917956
2025-09-21,182.45,182.73,179.86,182.45,23900048
2025-09-22,180.0,181.64,179.09,180.0,87193900
2025-09-23,185.66,186.19,185.17,185.66,59121881
2025-09-24,190.54,190.89,188.75,190.54,42474664
2025-09-25,186.89,189.98,186.54,186.89,98670624
2025-09-26,187.78,190.02,187.64,187.78,47704666
2025-09-27,183.46,184.53,182.29,183.46,64669500
2025-09-28,177.81,179.04,177.31,177.81,86693907
2025-09-29,183.16,185.31,182.46,183.16,86898403
2025-09-30,179.49,181.54,178.51,179.49,78366064
2025-10-01,178.88,179.05,176.05,178.88,36775999
2025-10-02,179.63,180.43,174.71,179.63,70456201
2025-10-03,183.66,185.19,182.99,183.66,81938443
2025-10-04,187.49,187.72,186.57,187.49,21299440
2025-10-05,186.97,188.05,184.93,186.97,89301747
2025-10-06,188.49,189.88,188.47,188.49,35697692
2025-10-07,189.48,190.76,188.11,189.48,21305017
2025-10-08,189.66,191.05,187.82,189.66,51581036
2025-10-09,189.48,190.13,188.2,189.48,99309846
2025-10-10,188.66,189.26,185.08,188.66,27446977
2025-10-11,185.47,187.97,184.86,185.47,14869985
2025-10-12,177.92,183.04,177.27,177.92,48064197
2025-10-13,185.59,186.41,183.94,185.59,50350986
2025-10-14,186.77,189.59,186.35,186.77,29367266
2025-10-15,183.58,184.4,180.87,183.58,24584028
2025-10-16,183.55,183.87,182.68,183.55,15780124
2025-10-17,185.36,186.21,181.16,185.36,94243041
2025-10-18,182.25,183.78,180.97,182.25,47630248
2025-10-19,185.76,186.03,183.28,185.76,81496703
2025-10-20,182.07,182.97,178.96,182.07,87426350
2025-10-21,178.93,182.27,178.04,178.93,93070798
2025-10-22,173.64,173.67,172.91,173.64,35825800
2025-10-23,178.07,180.04,176.51,178.07,28623871
2025-10-24,183.91,184.93,181.79,183.91,32582457
2025-10-25,187.92,190.0,185.2,187.92,69020818
2025-10-26,185.46,186.52,184.24,185.46,75331432
2025-10-27,188.73,192.92,187.95,188.73,37991892
2025-10-28,188.85,193.55,186.87,188.85,30407085
2025-10-29,186.88,188.97,185.34,186.88,39109672
2025-10-30,192.66,195.02,189.26,192.66,42192682
2025-10-31,197.72,200.12,197.24,197.72,90330331
2025-11-01,195.54,197.62,194.0,195.54,34784557
2025-11-02,198.49,199.77,195.11,198.49,96257024
2025-11-03,197.77,198.55,197.35,197.77,87241481
2025-11-04,198.11,198.37,195.75,198.11,20087585
2025-11-05,195.41,196.27,191.85,195.41,31842778
2025-11-06,196.69,199.31,193.01,196.69,29716840
2025-11-07,190.48,191.01,189.74,190.48,41378321
2025-11-08,197.19,199.58,194.36,197.19,13803113
2025-11-09,199.72,201.18,195.47,199.72,23956499
2025-11-10,207.06,209.17,206.67,207.06,39484281
2025-11-11,208.47,212.09,203.64,208.47,42862329
2025-11-12,209.69,209.77,207.97,209.69,91371570
2025-11-13,218.3,219.43,217.88,218.3,81881507
2025-11-14,213.81,216.44,211.58,213.81,47225235
2025-11-15,212.01,214.03,210.27,212.01,49187539
2025-11-16,213.26,213.78,210.1,213.26,33485435
2025-11-17,218.31,218.43,217.06,218.31,22787765
2025-11-18,215.33,218.82,214.38,215.33,24324168
2025-11-19,215.33,216.27,212.64,215.33,32048652
2025-11-20,209.79,210.0,209.18,209.79,42969788
2025-11-21,206.47,206.98,201.37,206.47,94229228
2025-11-22,211.77,213.68,211.68,211.77,25558427
2025-11-23,212.41,213.43,209.37,212.41,29345287
2025-11-24,213.07,216.97,212.75,213.07,49357707
2025-11-25,206.01,206.31,204.86,206.01,14611337
2025-11-26,208.02,209.9,206.79,208.02,24050205
2025-11-27,206.79,209.56,204.43,206.79,41427081
2025-11-28,209.68,210.63,209.49,209.68,26964365
2025-11-29,214.1,216.6,212.76,214.1,37882069
2025-11-30,209.06,210.91,206.79,209.06,21362648
2025-12-01,209.44,209.8,209.38,209.44,98695478
2025-12-02,205.04,206.03,201.57,205.04,25751367
2025-12-03,209.17,213.04,208.43,209.17,86959561
2025-12-04,211.3,214.21,209.1,211.3,30452389
2025-12-05,213.36,216.44,211.87,213.36,10643568
2025-12-06,219.37,220.46,217.37,219.37,25113678
2025-12-07,218.82,220.72,216.67,218.82,56922236
2025-12-08,203.98,204.28,203.53,203.98,58316655
2025-12-09,200.49,200.88,198.92,200.49,68746079
2025-12-10,202.54,202.89,200.91,202.54,94320641
2025-12-11,198.98,199.43,196.52,198.98,77076087
2025-12-12,204.51,206.23,204.42,204.51,46960966
2025-12-13,205.87,209.26,203.79,205.87,45850817
2025-12-14,198.28,199.32,197.74,198.28,69951496
2025-12-15,202.77,204.64,201.53,202.77,55340106
2025-12-16,203.45,204.58,200.65,203.45,10452125
2025-12-17,207.61,208.69,205.89,207.61,79894760
2025-12-18,213.93,216.34,213.19,213.93,18330850
2025-12-19,208.99,209.13,208.58,208.99,77309373
2025-12-20,212.35,213.33,212.34,212.35,42372049
2025-12-21,213.6,215.12,212.95,213.6,40246828
2025-12-22,225.04,226.67,224.35,225.04,63009453
2025-12-23,223.18,227.18,221.86,223.18,82797237
2025-12-24,220.72,224.94,219.36,220.72,31461087
2025-12-25,209.21,209.43,208.72,209.21,79146531
2025-12-26,212.28,214.42,211.23,212.28,99292915
2025-12-27,213.51,214.22,210.94,213.51,29607548
2025-12-28,212.95,216.24,209.68,212.95,53532722
2025-12-29,212.27,214.42,210.06,212.27,11081375
2025-12-30,208.56,209.39,206.36,208.56,59154322
2025-12-31,212.3,213.9,206.68,212.3,87116224
2026-01-01,214.22,216.24,213.62,214.22,87391226
2026-01-02,217.92,219.22,217.53,217.92,10986304
2026-01-03,216.66,221.7,213.87,216.66,89715431
2026-01-04,213.64,214.29,212.84,213.64,10048179
2026-01-05,214.4,216.38,212.81,214.4,96907063
2026-01-06,221.81,222.9,220.71,221.81,93554797
2026-01-07,216.52,216.95,213.57,216.52,61198155
2026-01-08,217.63,218.18,217.52,217.63,43237280
2026-01-09,216.19,217.6,214.38,216.19,30459173
2026-01-10,215.63,216.72,213.91,215.63,18070247
2026-01-11,215.47,218.15,214.31,215.47,86355214
2026-01-12,209.96,210.5,207.56,209.96,37474906
