Date,Open,High,Low,Close,Volume
2025-08-10,113.37,114.88,113.35,113.37,49398546
2025-08-11,113.31,113.68,112.57,113.31,16948494
2025-08-12,112.99,113.97,112.2,112.99,29112583
2025-08-13,115.89,116.29,115.8,115.89,29578809
2025-08-14,118.22,119.02,117.61,118.22,86165357
2025-08-15,117.23,117.63,116.35,117.23,10460506
2025-08-16,117.16,117.29,115.89,117.16,34746837
2025-08-17,115.88,116.2,114.19,115.88,21845764
2025-08-18,114.14,114.74,114.01,114.14,50999407
2025-08-19,110.95,111.63,110.74,110.95,86894383
2025-08-20,113.02,114.26,111.03,113.02,93448310
2025-08-21,110.82,112.72,110.18,110.82,59744584
2025-08-22,110.39,111.39,109.18,110.39,63268055
2025-08-23,110.57,110.79,110.47,110.57,80066614
2025-08-24,109.96,112.37,109.17,109.96,40813289
2025-08-25,108.65,109.54,108.44,108.65,36704520
2025-08-26,106.0,106.02,105.37,106.0,62419961
2025-08-27,103.59,104.57,103.1,103.59,20769525
2025-08-28,107.24,109.37,106.64,107.24,78430566
2025-08-29,106.43,109.37,105.51,106.43,54489550
2025-08-30,104.99,105.24,104.82,104.99,15456000
2025-08-31,106.27,108.93,104.83,106.27,33642203
2025-09-01,103.5,105.07,103.25,103.5,85462218
2025-09-02,101.16,103.77,98.93,101.16,25597750
2025-09-03,98.11,99.72,97.92,98.11,41637099
2025-09-04,95.35,97.49,95.07,95.35,70326750
2025-09-05,92.47,92.91,92.25,92.47,53414494
2025-09-06,93.33,93.66,93.3,93.33,38362826
2025-09-07,92.67,93.19,92.16,92.67,91121749
2025-09-08,93.32,94.87,92.64,93.32,18251560
2025-09-09,93.3,94.71,91.85,93.3,91398447
2025-09-10,90.82,91.03,90.23,90.82,98278899
2025-09-11,92.79,95.21,91.74,92.79,14316736
2025-09-12,93.43,94.53,92.94,93.43,94184232
2025-09-13,95.6,95.82,95.39,95.6,55936992
2025-09-14,96.5,97.19,96.15,96.5,86748844
2025-09-15,94.87,96.38,94.3,94.87,10570467
2025-09-16,95.59,97.02,94.66,95.59,15704813
2025-09-17,95.97,98.1,95.57,95.97,24591681
2025-09-18,97.72,98.92,95.56,97.72,76232467
2025-09-19,94.44,94.69,94.03,94.44,74100463
2025-09-20,93.29,94.2,93.06,93.29,27423982
2025-09-21,93.98,94.84,93.77,93.98,23957376
2025-09-22,90.67,92.02,89.45,90.67,68748677
2025-09-23,97.14,97.31,96.99,97.14,12035608
2025-09-24,98.54,99.26,98.26,98.54,49582710
2025-09-25,97.54,98.17,97.22,97.54,90570748
2025-09-26,95.94,97.33,93.28,95.94,84990775
2025-09-27,93.68,94.03,92.08,93.68,91086368
2025-09-28,95.68,96.9,94.63,95.68,79896836
2025-09-29,97.57,97.97,97.37,97.57,33723823
2025-09-30,97.34,97.65,95.43,97.34,51198011
2025-10-01,99.33,99.34,97.92,99.33,23339584
2025-10-02,98.36,99.25,98.08,98.36,16754334
2025-10-03,96.36,96.52,96.02,96.36,46930277
2025-10-04,92.87,92.87,91.4,92.87,43668117
2025-10-05,89.91,90.23,89.42,89.91,57408719
2025-10-06,93.53,94.42,92.17,93.53,61102450
2025-10-07,95.52,95.93,93.72,95.52,86645024
2025-10-08,93.33,95.62,92.71,93.33,56296831
2025-10-09,91.66,92.36,90.96,91.66,68528361
2025-10-10,87.84,88.34,86.8,87.84,72680020
2025-10-11,89.87,89.87,88.93,89.87,43605491
2025-10-12,90.0,90.6,89.86,90.0,75871540
2025-10-13,90.59,91.03,90.49,90.59,83374394
2025-10-14,88.75,89.17,88.34,88.75,76981784
2025-10-15,88.34,90.4,87.25,88.34,10824970
2025-10-16,87.21,88.43,86.43,87.21,85100286
2025-10-17,86.15,86.29,85.08,86.15,94609767
2025-10-18,84.67,84.99,84.64,84.67,74805175
2025-10-19,85.29,86.13,85.09,85.29,14828720
2025-10-20,86.28,87.96,85.29,86.28,13841780
2025-10-21,89.48,90.85,89.29,89.48,19946140
2025-10-22,91.24,91.66,90.41,91.24,13980135
2025-10-23,89.8,89.84,88.58,89.8,63589231
2025-10-24,87.0,87.86,86.74,87.0,59047444
2025-10-25,86.13,87.52,85.37,86.13,75157736
2025-10-26,88.83,89.76,88.52,88.83,11566283
2025-10-27,90.1,91.6,88.81,90.1,84202738
2025-10-28,87.8,88.04,86.79,87.8,21647460
2025-10-29,91.36,91.82,91.33,91.36,64116627
2025-10-30,91.21,91.53,89.8,91.21,38481715
2025-10-31,93.59,93.61,92.78,93.59,33806189
2025-11-01,91.6,93.1,90.73,91.6,80765315
2025-11-02,93.42,94.05,93.08,93.42,68431574
2025-11-03,94.53,95.41,93.83,94.53,52235056
2025-11-04,98.11,98.72,97.47,98.11,99534621
2025-11-05,98.28,98.6,97.14,98.28,21536002
2025-11-06,95.1,95.18,94.3,95.1,54778452
2025-11-07,98.17,98.54,97.33,98.17,79171661
2025-11-08,100.79,102.0,100.53,100.79,60665207
2025-11-09,95.96,96.4,95.4,95.96,36154167
2025-11-10,97.89,97.98,97.01,97.89,91149788
2025-11-11,98.86,100.4,96.62,98.86,88270718
2025-11-12,100.3,100.92,99.95,100.3,33221323
2025-11-13,100.26,100.65,99.72,100.26,90932167
2025-11-14,99.43,99.95,99.27,99.43,63678126
2025-11-15,94.84,94.84,94.62,94.84,29604165
2025-11-16,97.73,97.81,97.7,97.73,26352853
2025-11-17,96.64,97.16,95.31,96.64,70796385
2025-11-18,97.04,99.24,96.61,97.04,10662878
2025-11-19,94.83,95.52,94.56,94.83,78242720
2025-11-20,94.22,94.58,92.09,94.22,34707314
2025-11-21,94.31,95.23,93.94,94.31,57790900
2025-11-22,95.32,96.94,95.3,95.32,52206619
2025-11-23,93.85,93.94,93.68,93.85,52442983
2025-11-24,94.4,94.68,94.34,94.4,27379610
2025-11-25,93.26,94.79,91.98,93.26,89518671
2025-11-26,94.83,94.96,94.29,94.83,36347546
2025-11-27,92.52,92.97,91.5,92.52,53473557
2025-11-28,93.37,94.51,92.44,93.37,74115591
2025-11-29,94.72,95.37,94.53,94.72,52228004
2025-11-30,92.46,93.05,91.48,92.46,97417807
2025-12-01,91.12,91.14,89.95,91.12,81413629
2025-12-02,91.36,92.06,90.4,91.36,26481529
2025-12-03,89.83,89.84,89.23,89.83,81945592
2025-12-04,90.63,91.64,90.35,90.63,55458643
2025-12-05,90.91,91.04,90.34,90.91,97921002
2025-12-06,91.39,91.43,90.45,91.39,64406167
2025-12-07,92.02,92.76,91.1,92.02,32983338
2025-12-08,95.51,96.75,93.76,95.51,36498734
2025-12-09,94.59,94.84,94.5,94.59,52957113
2025-12-10,92.5,93.16,91.45,92.5,74023836
2025-12-11,89.55,90.95,88.0,89.55,47387707
2025-12-12,90.31,90.65,90.13,90.31,65029233
2025-12-13,88.37,90.37,87.11,88.37,89412747
2025-12-14,87.44,87.72,87.36,87.44,63804166
2025-12-15,92.42,92.75,90.97,92.42,36532498
2025-12-16,94.95,95.97,93.01,94.95,71340274
2025-12-17,96.69,97.15,96.29,96.69,39206141
2025-12-18,98.02,98.25,97.42,98.02,77887108
2025-12-19,95.72,96.48,95.16,95.72,10268050
2025-12-20,93.56,94.25,93.41,93.56,86469982
2025-12-21,95.68,95.68,94.52,95.68,84142016
2025-12-22,92.6,92.91,92.41,92.6,28590737
2025-12-23,93.58,95.07,93.51,93.58,70976540
2025-12-24,93.47,93.81,92.96,93.47,25561213
2025-12-25,93.39,93.66,92.94,93.39,23780844
2025-12-26,95.21,96.4,93.94,95.21,34642166
2025-12-27,96.68,97.13,96.28,96.68,63784649
2025-12-28,98.73,99.71,98.01,98.73,78066644
2025-12-29,99.38,100.49,98.81,99.38,32973188
2025-12-30,100.03,100.13,99.63,100.03,93529212
2025-12-31,99.79,100.23,98.43,99.79,61188543
2026-01-01,101.76,103.19,101.66,101.76,71638592
2026-01-02,103.15,105.18,101.84,103.15,54582640
2026-01-03,107.52,107.8,107.31,107.52,79842542
2026-01-04,104.01,104.56,103.56,104.01,87851517
2026-01-05,103.47,104.95,103.41,103.47,98244360
2026-01-06,102.95,103.67,102.32,102.95,16086193
2026-01-07,104.75,106.29,104.44,104.75,41342103
2026-01-08,104.13,104.42,103.11,104.13,41412644
2026-01-09,105.62,106.43,105.38,105.62,84360954
2026-01-10,103.79,104.13,103.08,103.79,48062405
2026-01-11,100.61,100.91,98.33,100.61,51639189
2026-01-12,102.77,103.25,102.5,102.77,12217742
