Date,Open,High,Low,Close,Volume
2025-09-07,522.46,523.35,517.67,522.46,17862190
2025-09-08,520.17,523.55,519.41,520.17,57988286
2025-09-09,531.03,533.65,530.56,531.03,61338361
2025-09-10,544.54,547.94,542.03,544.54,72047598
2025-09-11,528.46,528.7,524.04,528.46,23096577
2025-09-12,523.93,524.14,519.81,523.93,18585942
2025-09-13,511.46,512.6,500.56,511.46,82712825
2025-09-14,513.15,513.71,509.2,513.15,86363315
2025-09-15,501.83,507.46,493.45,501.83,34520865
2025-09-16,494.24,497.91,490.32,494.24,27649094
2025-09-17,507.44,511.97,504.08,507.44,33854533
2025-09-18,518.4,522.2,512.94,518.4,76405415
2025-09-19,533.22,534.61,524.49,533.22,29898601
2025-09-20,498.26,505.43,496.83,498.26,95715584
2025-09-21,511.54,513.86,506.38,511.54,38101941
2025-09-22,493.8,495.63,491.05,493.8,34272648
2025-09-23,505.72,513.48,494.01,505.72,71997513
2025-09-24,523.91,532.05,517.53,523.91,76262692
2025-09-25,544.35,548.79,533.83,544.35,57261706
2025-09-26,545.1,549.75,538.8,545.1,87619033
2025-09-27,539.16,546.89,533.2,539.16,51789549
2025-09-28,541.97,547.01,537.22,541.97,22790236
2025-09-29,545.5,553.34,538.04,545.5,90406975
2025-09-30,553.8,555.4,549.34,553.8,25493465
2025-10-01,558.81,563.48,558.33,558.81,99874431
2025-10-02,550.24,562.34,547.62,550.24,39318414
2025-10-03,542.04,542.31,537.78,542.04,91010776
2025-10-04,543.28,547.78,538.52,543.28,68837543
2025-10-05,544.5,550.75,544.14,544.5,10278923
2025-10-06,545.84,546.55,541.08,545.84,79292418
2025-10-07,545.43,546.5,538.28,545.43,67026636
2025-10-08,539.99,541.71,531.74,539.99,68830468
2025-10-09,549.97,551.44,545.86,549.97,68141477
2025-10-10,574.22,577.83,570.1,574.22,60829964
2025-10-11,574.39,581.66,567.13,574.39,96225114
2025-10-12,560.97,561.49,556.43,560.97,16408245
2025-10-13,568.91,573.27,565.45,568.91,56025552
2025-10-14,555.17,562.32,551.94,555.17,81628277
2025-10-15,542.43,544.65,538.68,542.43,86592691
2025-10-16,548.94,550.2,539.64,548.94,27915262
2025-10-17,543.18,548.5,537.75,543.18,86966332
2025-10-18,534.0,540.54,533.13,534.0,68847235
2025-10-19,524.29,539.66,523.09,524.29,10209731
2025-10-20,522.01,525.59,515.71,522.01,98432826
2025-10-21,518.59,525.26,510.89,518.59,42615901
2025-10-22,529.71,532.17,526.26,529.71,76829558
2025-10-23,541.52,549.73,538.45,541.52,17749167
2025-10-24,533.15,536.56,530.76,533.15,11924648
2025-10-25,553.22,553.6,552.78,553.22,65838213
2025-10-26,558.69,564.5,551.75,558.69,45051173
2025-10-27,564.24,565.04,562.2,564.24,11127689
2025-10-28,567.01,570.66,566.86,567.01,46314759
2025-10-29,579.95,587.75,575.69,579.95,42884733
2025-10-30,579.36,585.79,574.37,579.36,27642136
2025-10-31,574.69,583.4,570.44,574.69,15940209
2025-11-01,560.26,566.6,559.75,560.26,57534594
2025-11-02,571.41,578.79,569.36,571.41,18261833
2025-11-03,560.78,569.77,555.06,560.78,98825527
2025-11-04,573.28,578.03,570.84,573.28,52408361
2025-11-05,570.45,574.85,568.71,570.45,87260603
2025-11-06,553.64,555.99,548.2,553.64,41234764
2025-11-07,572.54,585.2,568.41,572.54,93645529
2025-11-08,563.52,564.76,555.13,563.52,90770032
2025-11-09,581.69,584.56,580.95,581.69,10872235
2025-11-10,575.89,590.06,571.69,575.89,19278542
2025-11-11,561.97,564.76,561.03,561.97,24835974
2025-11-12,553.34,566.66,550.36,553.34,38371718
2025-11-13,557.36,561.49,553.11,557.36,27758140
2025-11-14,562.98,567.66,551.68,562.98,19898934
2025-11-15,569.8,577.55,567.88,569.8,20574152
2025-11-16,569.17,579.97,569.0,569.17,35849268
2025-11-17,565.77,566.2,559.63,565.77,39123104
2025-11-18,564.02,569.3,561.33,564.02,46692086
2025-11-19,561.21,563.04,559.57,561.21,16824152
2025-11-20,597.28,605.51,594.87,597.28,17122007
2025-11-21,608.47,614.63,598.85,608.47,13782005
2025-11-22,615.41,626.67,610.68,615.41,44975974
2025-11-23,619.85,620.54,615.79,619.85,85945917
2025-11-24,601.4,602.34,599.91,601.4,37822453
2025-11-25,579.29,587.39,575.73,579.29,57782022
2025-11-26,593.95,596.28,584.08,593.95,22460270
2025-11-27,593.25,600.06,591.63,593.25,39043218
2025-11-28,599.75,600.54,591.94,599.75,84857483
2025-11-29,601.54,611.45,601.2,601.54,18547571
2025-11-30,610.0,621.89,609.06,610.0,56022147
2025-12-01,596.13,602.94,593.28,596.13,70645468
2025-12-02,591.84,598.39,587.27,591.84,74478596
2025-12-03,569.51,574.25,568.41,569.51,35618177
2025-12-04,568.62,574.53,568.26,568.62,91648316
2025-12-05,567.18,567.85,560.13,567.18,87578034
2025-12-06,565.03,577.68,564.19,565.03,70030947
2025-12-07,586.12,589.31,577.74,586.12,53562232
2025-12-08,588.72,595.89,585.2,588.72,41138658
2025-12-09,603.41,609.58,602.03,603.41,90684823
2025-12-10,607.73,612.26,604.53,607.73,84620144
2025-12-11,594.5,598.89,594.17,594.5,50175724
2025-12-12,585.22,586.75,585.03,585.22,81246263
2025-12-13,567.69,571.28,564.51,567.69,20194027
2025-12-14,570.9,578.8,564.58,570.9,23072974
2025-12-15,595.77,596.31,593.25,595.77,49896146
2025-12-16,582.53,584.22,573.87,582.53,90922916
2025-12-17,585.97,589.87,578.76,585.97,91077980
2025-12-18,576.56,580.08,571.66,576.56,97252790
2025-12-19,582.05,587.41,580.39,582.05,37206048
2025-12-20,582.86,594.53,571.59,582.86,81058034
2025-12-21,573.06,576.25,570.48,573.06,51630079
2025-12-22,570.32,573.96,562.03,570.32,64984787
2025-12-23,586.76,590.7,585.16,586.76,64087078
2025-12-24,580.3,584.8,576.27,580.3,62386983
2025-12-25,574.36,577.4,572.34,574.36,59568710
2025-12-26,576.5,581.26,572.1,576.5,76473958
2025-12-27,586.15,591.95,569.04,586.15,79500733
2025-12-28,584.3,588.75,573.07,584.3,65201222
2025-12-29,578.6,583.2,575.97,578.6,97155698
2025-12-30,574.84,576.39,569.62,574.84,43748423
2025-12-31,572.07,575.97,571.75,572.07,37498829
2026-01-01,583.04,592.9,580.81,583.04,61182190
2026-01-02,604.72,611.05,596.2,604.72,65323059
2026-01-03,617.92,621.12,616.7,617.92,97081326
2026-01-04,606.87,609.98,606.14,606.87,14512586
2026-01-05,596.54,601.2,590.56,596.54,19133548
2026-01-06,595.0,601.89,586.45,595.0,37114930
2026-01-07,603.93,615.76,598.21,603.93,77507793
2026-01-08,585.45,587.19,581.46,585.45,71565452
2026-01-09,594.0,596.4,592.61,594.0,21195550
2026-01-10,578.36,585.02,577.87,578.36,98486573
2026-01-11,587.64,589.39,587.34,587.64,39190601
2026-01-12,597.03,606.2,595.51,597.03,68891183
