Date,Open,High,Low,Close,Volume
2025-06-11,234.01,235.89,232.54,234.01,77391001
2025-06-12,238.83,239.26,238.82,238.83,78185112
2025-06-13,240.71,243.71,236.92,240.71,27183719
2025-06-14,235.19,236.58,234.57,235.19,93458689
2025-06-15,235.2,236.8,232.46,235.2,16257581
2025-06-16,236.9,239.56,235.48,236.9,71992928
2025-06-17,232.6,235.24,232.53,232.6,50258357
2025-06-18,232.93,234.26,232.5,232.93,42394764
2025-06-19,225.87,228.48,222.9,225.87,51475154
2025-06-20,218.93,219.25,216.4,218.93,70041768
2025-06-21,219.67,221.84,219.42,219.67,59415353
2025-06-22,219.68,220.4,215.36,219.68,70014827
2025-06-23,225.45,226.39,221.08,225.45,78459185
2025-06-24,232.59,235.98,232.09,232.59,52002913
2025-06-25,233.16,236.36,230.05,233.16,27093944
2025-06-26,236.19,238.19,236.0,236.19,55795224
2025-06-27,230.73,233.53,230.03,230.73,44865732
2025-06-28,228.56,232.98,228.53,228.56,93465736
2025-06-29,226.38,231.17,223.13,226.38,96369372
2025-06-30,230.85,231.08,230.41,230.85,40654388
2025-07-01,233.19,235.24,232.05,233.19,84662354
2025-07-02,232.28,232.71,230.42,232.28,15221637
2025-07-03,222.74,223.31,222.03,222.74,13741995
2025-07-04,221.88,223.09,219.04,221.88,35125069
2025-07-05,219.2,220.65,215.77,219.2,72682192
2025-07-06,216.99,218.89,216.37,216.99,54174473
2025-07-07,220.0,223.65,216.84,220.0,50267534
2025-07-08,215.53,217.6,213.77,215.53,83163727
2025-07-09,218.64,220.63,218.6,218.64,69934308
2025-07-10,215.99,216.4,209.19,215.99,67472245
2025-07-11,214.24,215.67,211.87,214.24,76072711
2025-07-12,219.56,221.62,216.21,219.56,46299992
2025-07-13,220.62,221.15,218.77,220.62,36739114
2025-07-14,217.76,219.93,217.71,217.76,93549820
2025-07-15,208.55,209.08,208.55,208.55,67204952
2025-07-16,208.02,208.41,206.61,208.02,35255229
2025-07-17,209.35,212.47,207.58,209.35,90063261
2025-07-18,213.08,214.14,211.89,213.08,37723644
2025-07-19,219.17,223.83,217.26,219.17,23013714
2025-07-20,215.34,215.41,215.12,215.34,12380846
2025-07-21,214.03,216.13,213.08,214.03,47986092
2025-07-22,206.83,208.43,205.35,206.83,98428660
2025-07-23,205.74,209.17,205.27,205.74,14703249
2025-07-24,203.27,209.83,201.73,203.27,24701165
2025-07-25,200.61,201.47,200.46,200.61,12179654
2025-07-26,198.97,203.9,195.53,198.97,72709880
2025-07-27,197.65,198.21,196.89,197.65,92013316
2025-07-28,198.68,200.7,196.49,198.68,78639542
2025-07-29,193.84,194.82,192.2,193.84,20560801
2025-07-30,198.05,198.36,195.68,198.05,47433260
2025-07-31,192.36,193.52,189.36,192.36,52087781
2025-08-01,190.02,190.11,187.98,190.02,76669169
2025-08-02,196.21,198.69,195.91,196.21,49563846
2025-08-03,201.22,204.63,199.6,201.22,12220195
2025-08-04,205.38,205.65,202.31,205.38,62678685
2025-08-05,213.26,213.31,212.47,213.26,84710434
2025-08-06,211.54,211.78,209.81,211.54,99556293
2025-08-07,217.87,220.12,210.99,217.87,11724347
2025-08-08,209.17,210.74,209.04,209.17,18968046
2025-08-09,215.36,219.01,215.14,215.36,78383780
2025-08-10,216.39,218.56,214.46,216.39,46520920
2025-08-11,228.63,228.73,227.81,228.63,23322564
2025-08-12,227.51,229.32,225.79,227.51,96115880
2025-08-13,230.13,232.24,227.55,230.13,62502258
2025-08-14,226.01,226.14,223.1,226.01,16299511
2025-08-15,223.25,224.42,221.69,223.25,30843701
2025-08-16,219.35,220.22,216.38,219.35,54392015
2025-08-17,218.02,218.28,217.16,218.02,54541341
2025-08-18,216.09,216.5,215.25,216.09,95629188
2025-08-19,215.92,218.87,213.79,215.92,67129359
2025-08-20,221.24,224.53,219.5,221.24,21071204
2025-08-21,227.36,230.51,227.29,227.36,73081839
2025-08-22,221.88,225.53,219.68,221.88,78738391
2025-08-23,222.14,223.51,219.93,222.14,35110017
2025-08-24,228.01,230.45,224.77,228.01,55689823
2025-08-25,231.08,233.38,230.86,231.08,91026049
2025-08-26,233.37,234.7,231.76,233.37,79282959
2025-08-27,230.35,231.39,230.06,230.35,28023708
2025-08-28,231.84,233.87,231.01,231.84,35279704
2025-08-29,234.66,240.6,234.29,234.66,55190637
2025-08-30,228.13,228.97,225.69,228.13,23215780
2025-08-31,226.88,231.45,226.02,226.88,20902483
2025-09-01,229.37,230.61,228.08,229.37,57724644
2025-09-02,221.87,224.64,220.96,221.87,34262448
2025-09-03,222.25,222.96,220.15,222.25,50664758
2025-09-04,224.83,225.06,224.56,224.83,39427085
2025-09-05,220.52,220.98,218.37,220.52,84302785
2025-09-06,220.87,221.77,220.49,220.87,27813566
2025-09-07,221.92,223.34,217.64,221.92,35555073
2025-09-08,223.3,224.54,221.76,223.3,12288899
2025-09-09,223.96,226.15,221.65,223.96,57678635
2025-09-10,217.24,218.28,217.05,217.24,18547289
2025-09-11,215.32,216.66,214.68,215.32,91423586
2025-09-12,217.74,218.74,214.39,217.74,28488565
2025-09-13,219.24,219.96,218.41,219.24,90149715
2025-09-14,220.85,221.52,219.68,220.85,18405250
2025-09-15,215.6,216.14,214.31,215.6,97833314
2025-09-16,218.47,222.01,217.84,218.47,62004805
2025-09-17,219.29,222.0,219.21,219.29,26153873
2025-09-18,222.63,223.89,220.86,222.63,69016366
2025-09-19,220.67,222.54,219.63,220.67,73967817
2025-09-20,219.16,220.64,217.14,219.16,63400981
2025-09-21,221.2,222.87,221.06,221.2,33108067
2025-09-22,230.07,230.62,227.96,230.07,42499907
2025-09-23,222.01,224.44,219.88,222.01,37314205
2025-09-24,223.5,225.49,222.22,223.5,85664095
2025-09-25,230.69,235.44,228.75,230.69,20497553
2025-09-26,229.14,231.97,225.31,229.14,67260468
2025-09-27,225.99,227.89,223.33,225.99,64793863
2025-09-28,230.21,230.62,228.99,230.21,75600074
2025-09-29,218.87,219.41,217.11,218.87,60925749
2025-09-30,212.58,212.85,209.66,212.58,92381777
2025-10-01,224.56,225.66,223.14,224.56,32626479
2025-10-02,223.85,225.01,222.14,223.85,14314911
2025-10-03,217.06,217.39,216.57,217.06,64560912
2025-10-04,218.73,220.04,218.02,218.73,84732843
2025-10-05,222.94,225.4,220.86,222.94,66234276
2025-10-06,221.96,224.06,217.78,221.96,79281534
2025-10-07,221.82,222.24,219.25,221.82,66996555
2025-10-08,224.58,225.33,223.33,224.58,93021452
2025-10-09,225.6,227.92,222.64,225.6,47300886
2025-10-10,223.81,227.41,220.72,223.81,97206452
2025-10-11,222.55,225.55,222.12,222.55,61382752
2025-10-12,221.31,225.83,220.64,221.31,71845280
2025-10-13,221.35,221.59,220.66,221.35,57879144
2025-10-14,225.68,229.77,224.84,225.68,29178533
2025-10-15,224.0,225.16,223.33,224.0,76845871
2025-10-16,223.25,223.73,223.22,223.25,31533079
2025-10-17,226.31,227.46,225.76,226.31,36666202
2025-10-18,229.43,231.67,226.75,229.43,97683032
2025-10-19,230.11,232.4,227.2,230.11,20714755
2025-10-20,227.35,230.87,226.63,227.35,94825571
2025-10-21,235.09,236.71,232.42,235.09,11091500
2025-10-22,233.5,235.47,231.33,233.5,12520041
2025-10-23,231.71,235.06,230.93,231.71,29186883
2025-10-24,228.52,229.02,226.6,228.52,10032513
2025-10-25,233.41,235.06,231.93,233.41,29155779
2025-10-26,239.55,240.85,232.58,239.55,16310749
2025-10-27,236.4,236.81,235.6,236.4,60308549
2025-10-28,237.89,238.8,236.79,237.89,11474079
2025-10-29,239.63,243.05,237.53,239.63,30632001
2025-10-30,242.28,244.81,240.14,242.28,91171557
2025-10-31,237.69,240.17,234.24,237.69,69262017
2025-11-01,237.97,239.02,235.76,237.97,66614078
2025-11-02,235.39,238.31,232.35,235.39,99654336
2025-11-03,237.86,243.72,237.46,237.86,26339266
2025-11-04,242.53,243.1,241.51,242.53,51954472
2025-11-05,240.7,243.79,238.92,240.7,59210886
2025-11-06,247.13,249.5,246.2,247.13,71901799
2025-11-07,245.87,247.6,238.32,245.87,87514838
2025-11-08,250.11,253.66,250.05,250.11,52969486
2025-11-09,240.45,244.16,237.05,240.45,93453816
2025-11-10,233.28,235.56,232.34,233.28,47957067
2025-11-11,235.29,235.37,233.6,235.29,35150469
2025-11-12,232.15,233.07,228.89,232.15,19638974
2025-11-13,228.58,230.8,228.55,228.58,75979228
2025-11-14,220.06,221.71,218.49,220.06,81524054
2025-11-15,226.88,228.3,226.03,226.88,21994380
2025-11-16,229.27,229.69,228.66,229.27,34142018
2025-11-17,233.6,235.96,233.44,233.6,95632290
2025-11-18,228.16,228.9,227.85,228.16,26463841
2025-11-19,233.46,234.44,232.39,233.46,34312295
2025-11-20,246.07,251.0,243.43,246.07,74680489
2025-11-21,246.91,248.83,245.18,246.91,44805078
2025-11-22,248.61,249.81,245.72,248.61,21638740
2025-11-23,244.91,245.86,243.2,244.91,39582698
2025-11-24,241.95,244.86,241.01,241.95,89819873
2025-11-25,240.87,241.61,239.62,240.87,53736390
2025-11-26,238.48,239.54,237.71,238.48,69759937
2025-11-27,238.99,239.79,235.42,238.99,55492404
2025-11-28,241.89,242.69,236.29,241.89,70245630
2025-11-29,241.21,241.24,234.42,241.21,66627421
2025-11-30,234.42,237.03,233.92,234.42,50276431
2025-12-01,229.4,232.5,228.75,229.4,35176063
2025-12-02,236.24,236.81,234.72,236.24,31006390
2025-12-03,226.63,228.19,223.49,226.63,29214788
2025-12-04,231.93,234.09,229.29,231.93,87455107
2025-12-05,235.6,236.6,233.52,235.6,30077587
2025-12-06,236.15,239.53,234.7,236.15,76434431
2025-12-07,241.2,242.92,239.08,241.2,48987691
2025-12-08,233.6,234.6,231.96,233.6,10420167
2025-12-09,231.82,234.4,230.69,231.82,55555756
2025-12-10,233.43,234.52,229.42,233.43,31960170
2025-12-11,230.32,231.44,226.11,230.32,49100198
2025-12-12,229.16,234.36,227.01,229.16,62824552
2025-12-13,219.77,222.02,213.94,219.77,58684606
2025-12-14,215.93,216.75,215.39,215.93,12036974
2025-12-15,222.79,226.45,220.27,222.79,11719641
2025-12-16,219.32,221.13,218.95,219.32,72336294
2025-12-17,220.18,221.52,217.17,220.18,53087370
2025-12-18,221.27,223.18,217.97,221.27,76728532
2025-12-19,213.49,215.54,213.28,213.49,61536712
2025-12-20,208.47,209.14,204.49,208.47,28148180
2025-12-21,209.64,210.04,208.96,209.64,40591368
2025-12-22,209.82,212.83,208.83,209.82,29296301
2025-12-23,207.09,208.63,205.74,207.09,95314987
2025-12-24,216.22,220.2,215.22,216.22,30172159
2025-12-25,215.51,216.61,213.13,215.51,90860847
2025-12-26,217.28,217.75,213.92,217.28,90621577
2025-12-27,223.23,224.65,222.29,223.23,12958583
2025-12-28,225.37,226.97,224.97,225.37,34127657
2025-12-29,236.36,239.26,235.98,236.36,13081055
2025-12-30,234.91,235.7,233.79,234.91,68854747
2025-12-31,233.74,235.97,233.09,233.74,20354712
2026-01-01,234.64,238.11,234.48,234.64,84885959
2026-01-02,240.88,242.65,240.06,240.88,90188553
2026-01-03,238.98,239.28,237.04,238.98,58160750
2026-01-04,236.94,238.24,231.82,236.94,92738639
2026-01-05,238.44,240.24,237.25,238.44,10202981
2026-01-06,232.71,234.21,230.56,232.71,60534120
2026-01-07,230.22,235.58,228.75,230.22,47429586
2026-01-08,234.53,235.68,230.14,234.53,67103847
2026-01-09,231.74,236.16,229.94,231.74,98020948
2026-01-10,230.62,231.78,229.12,230.62,59005419
2026-01-11,236.04,237.09,235.22,236.04,48727679
2026-01-12,235.42,235.73,234.93,235.42,38070513
